job_id,model_id,model_label,family,tier,specialty,topic_index,condition,rep,reasoning_mode,target_position,provider,reasoning_tokens,temperature,negative_stem,none_of_the_above,all_of_the_above,combination_options,fill_in_blank,true_false_stem,longest_option_key,option_length_outlier,absolute_terms,vague_terms,clang_cue,grammatical_cue,nonparallel_options,numeric_not_ordered,numeric_units_inconsistent,overlapping_options,options_not_alphabetical,n_flaws,n_options,key,stem_words,key_chars,mean_distractor_chars,detector_version
173c53a3173d,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,obstetrics_gynecology,0,guided,0,off,,Anthropic,768,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,C,120,12,33,1.2
7f9beca85e7c,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,psychiatry,1,plain,0,off,,OpenAI,375,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,132,10,9.8,1.2
621dd0e8c091,x-ai/grok-4.6,Grok 4.6,commercial,flagship,surgery,0,plain,0,off,,xAI,1362,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,B,66,54,26,1.2
72f734cc3f96,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pharmacology,1,guided,0,off,,xAI,4173,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,43,10,9.5,1.2
3cedaf381e17,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pharmacology,0,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,51,60,53.2,1.2
7d922731ab92,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,neurology,1,guided,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,114,30,24.5,1.2
c653a6ac3e0b,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pathology,1,plain,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,74,12,18.8,1.2
993080e62241,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pediatrics,0,guided,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,5,D,89,49,29.2,1.2
ef75b87e31b1,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,internal_medicine,1,guided,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,73,51,35.2,1.2
298f3b87c771,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pharmacology,0,guided,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,E,93,29,10.5,1.2
21670638d103,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,psychiatry,1,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,80,7,10,1.2
1d2deb1c3599,x-ai/grok-4.6,Grok 4.6,commercial,flagship,psychiatry,1,plain,0,off,,xAI,1807,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,95,7,10,1.2
fa1cdbf8f9a4,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pharmacology,1,guided,0,off,,Anthropic,1062,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,117,41,30.2,1.2
7f904ee22bc6,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pharmacology,0,guided,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,E,49,29,9.8,1.2
7fd824f60c24,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,neurology,1,plain,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,91,58,48.8,1.2
074895de3d57,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,neurology,1,plain,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,120,30,27.2,1.2
785b28c88aef,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,internal_medicine,0,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,47,28,31,1.2
e7b05ef40a8d,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,neurology,0,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,96,82,62.5,1.2
50984a11c53c,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,surgery,1,guided,0,off,,Alibaba,1820,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,91,44,45.5,1.2
38fa306bfe57,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,psychiatry,1,guided,0,off,,OpenAI,502,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,118,10,10,1.2
d2836e82d42b,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pathology,1,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,62,18,17.2,1.2
f148090c2a4c,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,psychiatry,0,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,A,91,55,40.2,1.2
402a0aef4e31,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pathology,0,plain,0,off,,Google,1783,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,103,94,78.2,1.2
394888d9778f,x-ai/grok-4.6,Grok 4.6,commercial,flagship,neurology,1,guided,0,off,,xAI,2027,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,54,23,19.5,1.2
3f4527cc5cb0,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,obstetrics_gynecology,1,plain,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,B,114,51,54.5,1.2
a510c6264997,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pathology,0,plain,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,114,69,80.2,1.2
944be0acce3c,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,surgery,0,guided,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,54,18,16.5,1.2
a61fbb03132f,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pathology,0,guided,0,off,,OpenAI,516,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,D,61,11,14.2,1.2
20fe2a32497c,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pediatrics,0,plain,0,off,,Google,1142,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,D,88,51,38.2,1.2
796e26d6bb79,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pharmacology,1,plain,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,127,81,62,1.2
7a7704b78341,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pharmacology,1,plain,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,128,92,59.2,1.2
5a214aafa272,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pediatrics,1,plain,0,off,,xAI,502,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,56,53,29.5,1.2
7befb769b0fa,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,psychiatry,0,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,45,10,10.2,1.2
ff0f526fb7f6,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,surgery,1,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,78,43,47.5,1.2
3088c78c5c33,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,surgery,0,guided,0,off,,Alibaba,8559,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,85,28,25.5,1.2
f6f4f1e1bfc7,mistralai/mistral-small-2603,Mistral Small 2603,open,base,obstetrics_gynecology,1,guided,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,45,45,37.8,1.2
60f87ab9677e,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,surgery,1,plain,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,113,51,52.5,1.2
6a44d2ca5c87,x-ai/grok-4.6,Grok 4.6,commercial,flagship,internal_medicine,0,guided,0,off,,xAI,2145,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,86,12,11.8,1.2
0d45d0f0f089,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,obstetrics_gynecology,0,plain,0,off,,Google,1942,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,138,18,44.2,1.2
974b60f9becf,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,neurology,0,guided,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,117,32,31.8,1.2
db84ff84b4b7,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,internal_medicine,1,guided,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,91,42,34,1.2
a3a2f3c509d9,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,internal_medicine,1,guided,0,off,,Anthropic,579,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,118,32,38.5,1.2
8b85ab6ec24b,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pathology,1,guided,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,52,16,17.8,1.2
00dc4e6fee37,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pediatrics,1,guided,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,A,55,42,33.8,1.2
c8efd40adbfa,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,neurology,1,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,A,62,30,26.8,1.2
f4eb31480206,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pharmacology,1,guided,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,52,60,52,1.2
d536898c337d,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,obstetrics_gynecology,0,guided,0,off,,Alibaba,8703,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,80,28,24.2,1.2
61d81b53a837,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pharmacology,0,plain,0,off,,Google,1559,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,E,108,29,10.2,1.2
1b79095eecdb,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,obstetrics_gynecology,1,guided,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,57,49,39,1.2
c8fc8b8ae74d,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,surgery,1,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,102,62,71.5,1.2
e0f273bcef19,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,obstetrics_gynecology,0,plain,0,off,,Google,1475,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,C,135,18,58.5,1.2
8b7ce5c1bd99,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,internal_medicine,1,plain,0,off,,Alibaba,1344,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,A,83,70,53.8,1.2
82318ee9b86a,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,psychiatry,0,plain,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,A,99,27,39,1.2
83408aefbcc6,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pharmacology,1,guided,0,off,,Google,1757,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,109,35,38.5,1.2
b17996cbea74,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,psychiatry,0,plain,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,64,22,23.2,1.2
ef9f9497c009,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,neurology,0,guided,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,81,32,34.5,1.2
d01832b50b98,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pharmacology,0,guided,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,49,13,11.5,1.2
846543e7da49,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pharmacology,0,plain,0,off,,OpenAI,221,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,99,57,44.2,1.2
1c42b8be9660,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,obstetrics_gynecology,1,plain,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,78,50,52.2,1.2
a646e3a6ea32,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,surgery,1,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,62,31,35.5,1.2
9d3e51c2642b,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,internal_medicine,0,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,83,56,50.5,1.2
0b379177ccc1,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,surgery,1,guided,0,off,,Google AI Studio,1421,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,113,44,43,1.2
c522d3df40b5,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pathology,1,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,E,47,21,16.5,1.2
20b3eb5d5cc1,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pathology,0,plain,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,96,55,49.2,1.2
9ceaf50304ed,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,obstetrics_gynecology,0,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,82,102,85.2,1.2
dbcda9ad8ccd,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pharmacology,1,plain,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,A,81,114,68.8,1.2
fe7da1df89e5,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pharmacology,0,plain,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,C,90,6,13,1.2
928ce00b2795,mistralai/mistral-small-2603,Mistral Small 2603,open,base,obstetrics_gynecology,0,guided,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,36,91,57,1.2
8d8cdeed1178,x-ai/grok-4.6,Grok 4.6,commercial,flagship,neurology,1,plain,0,off,,xAI,1146,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,75,30,21,1.2
42e12116e0ff,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,obstetrics_gynecology,1,plain,0,off,,OpenAI,170,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,81,59,59.2,1.2
2bebd824ac74,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pediatrics,1,plain,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,135,80,75.2,1.2
7c0968965dd4,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pathology,0,guided,0,off,,Anthropic,873,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,67,42,47.5,1.2
937523d06259,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,surgery,0,guided,0,off,,Google,1737,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,89,60,60.8,1.2
8246d6a8fa3a,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,internal_medicine,1,plain,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,5,D,133,122,69.5,1.2
f9c4f65c39fb,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,internal_medicine,0,guided,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,117,29,28,1.2
4c3075c48590,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pharmacology,0,guided,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,48,66,57.8,1.2
add24d06af3b,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pediatrics,0,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,A,83,47,32.5,1.2
1ddbaf462447,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,internal_medicine,1,guided,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5,B,85,85,39.5,1.2
ae3ab7e9ae83,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,surgery,1,plain,0,off,,OpenAI,80,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,C,127,63,56,1.2
c9d259505256,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,obstetrics_gynecology,0,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,39,68,47.8,1.2
3ec7f3cdca49,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pediatrics,0,plain,0,off,,xAI,576,0.7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,5,D,86,39,20.5,1.2
532e4dd5d8cc,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pediatrics,0,plain,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,D,104,61,40.5,1.2
3561d2595c91,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pediatrics,1,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,48,31,29.2,1.2
3252b10baa77,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,internal_medicine,0,guided,0,off,,Google,2452,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,108,12,11.8,1.2
77e89b07c064,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,obstetrics_gynecology,0,guided,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,64,54,68,1.2
ba15dd8ea752,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,neurology,0,guided,0,off,,Google,2712,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,107,32,28,1.2
5e4cbeed0f0e,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pharmacology,1,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,38,22,29,1.2
9748fc5ea403,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pediatrics,0,plain,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,5,D,99,62,35.2,1.2
fd43e397ddae,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pathology,1,guided,0,off,,OpenAI,317,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,46,21,19,1.2
ed9cd0910ab0,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,1,guided,0,off,,Anthropic,546,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,131,11,10,1.2
f8570515d2a5,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,neurology,1,guided,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,A,68,30,29.2,1.2
4abcd8ebef43,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,internal_medicine,1,guided,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,133,39,52.8,1.2
29f8d0feb738,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,psychiatry,0,guided,0,off,,Google,1760,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,103,12,10.5,1.2
1c9b7965a324,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,neurology,1,guided,0,off,,Google,2096,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,109,30,20,1.2
44b569df56ec,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,neurology,1,plain,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,70,97,71,1.2
bb5064318e77,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,psychiatry,1,guided,0,off,,Google,3493,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,111,10,10,1.2
c6bac25b9fcf,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pathology,1,guided,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,49,12,18.8,1.2
21a20d8471bc,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,surgery,0,plain,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,137,47,56,1.2
