job_id,model_id,model_label,family,tier,specialty,topic_index,condition,rep,reasoning_mode,target_position,provider,reasoning_tokens,temperature,negative_stem,none_of_the_above,all_of_the_above,combination_options,fill_in_blank,true_false_stem,longest_option_key,option_length_outlier,absolute_terms,vague_terms,clang_cue,grammatical_cue,nonparallel_options,numeric_not_ordered,numeric_units_inconsistent,overlapping_options,options_not_alphabetical,n_flaws,n_options,key,stem_words,key_chars,mean_distractor_chars,detector_version
05af3cc498eb,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,obstetrics_gynecology,2,plain_rotated,0,off,D,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,D,117,26,38,1.2
a281282709f7,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,surgery,4,plain_rotated,0,off,C,OpenAI,149,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,131,59,40.8,1.2
0631343ec7b7,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pharmacology,3,plain_rotated,0,off,D,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,D,84,31,34.8,1.2
f86f0710a41a,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pediatrics,0,plain_neutral,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,D,85,47,32.8,1.2
6fc6425797b5,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pharmacology,4,plain_rotated,0,off,E,SiliconFlow,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,D,94,46,32.5,1.2
5c7498ecf1cc,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pathology,2,plain_neutral,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,133,65,69.8,1.2
a31049f376c6,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,obstetrics_gynecology,1,plain_neutral,0,off,,Google,1456,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,60,51,54.8,1.2
f094dc2880b7,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,pharmacology,2,plain_neutral,0,off,,Alibaba,856,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,121,39,57.8,1.2
8ddcac838d56,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pathology,4,plain_rotated,0,off,A,Google,1313,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,125,41,47.5,1.2
a7365b827261,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pathology,4,plain_rotated,0,off,C,Google,1100,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,115,79,72.5,1.2
6d36e7dc7a15,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,neurology,1,plain_neutral,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,70,95,63.8,1.2
639148dd8c7f,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pediatrics,4,plain_rotated,0,off,A,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,E,76,93,79.5,1.2
db969417d049,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pathology,3,plain_rotated,0,off,C,Anthropic,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,C,139,103,53,1.2
bdc20385c2a0,x-ai/grok-4.6,Grok 4.6,commercial,flagship,psychiatry,1,plain_neutral,0,off,,xAI,2211,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,115,7,10.5,1.2
671669249c25,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,internal_medicine,2,plain_rotated,0,off,B,Anthropic,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,B,141,77,24.8,1.2
e2f52531f27f,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,internal_medicine,2,plain_rotated,0,off,C,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,C,95,13,10.5,1.2
fb3683fde36f,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,surgery,2,plain_neutral,0,off,,OpenAI,150,0.7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,5,D,130,59,28.5,1.2
2f2be9f9fe60,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pediatrics,2,plain_neutral,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,183,62,86.2,1.2
d8c231714e54,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pathology,1,plain_neutral,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,73,16,17.8,1.2
c1d78a04875e,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,surgery,1,plain_rotated,0,off,E,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,E,116,72,76.8,1.2
8a46e61f1386,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,internal_medicine,2,plain_neutral,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,C,88,14,11,1.2
6cc29cec94ec,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,psychiatry,2,plain_neutral,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,69,9,11,1.2
386e4de156da,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,psychiatry,1,plain_neutral,0,off,,OpenAI,345,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,C,138,10,12.8,1.2
73569683b61d,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,surgery,4,plain_rotated,0,off,D,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,D,48,69,63,1.2
c1aab98d80a5,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,4,plain_rotated,0,off,D,Anthropic,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,D,162,14,20.5,1.2
10dcb607e4e1,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,neurology,1,plain_neutral,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,58,74,51,1.2
0d9ca1817372,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pharmacology,0,plain_rotated,0,off,B,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,52,87,70.2,1.2
68dfcca8aec2,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,neurology,4,plain_neutral,0,off,,Alibaba,420,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,85,24,19.2,1.2
4c257e85e42e,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pharmacology,0,plain_neutral,0,off,,Google,1956,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,E,97,29,11.2,1.2
889fcd464ed9,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,neurology,0,plain_rotated,0,off,E,Anthropic,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,E,142,32,75,1.2
31181858e790,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pharmacology,2,plain_neutral,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,5,B,134,27,35,1.2
0b88a903dbd7,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pediatrics,4,plain_neutral,0,off,,Google,1581,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,69,28,22.2,1.2
85a1e826fdf4,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,internal_medicine,4,plain_rotated,0,off,E,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,D,107,30,42,1.2
4fe4efa2d00b,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,psychiatry,4,plain_neutral,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,B,82,14,19.2,1.2
5d99de70fda1,x-ai/grok-4.6,Grok 4.6,commercial,flagship,surgery,4,plain_rotated,0,off,B,xAI,766,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,59,21,23.5,1.2
5ce29f98de8d,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pediatrics,2,plain_rotated,0,off,E,xAI,954,0.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,5,D,55,112,65.8,1.2
f3f4a13f089d,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pediatrics,4,plain_neutral,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,65,13,21.8,1.2
12db5ea8712c,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,surgery,3,plain_neutral,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,D,87,55,41,1.2
b9ae759afc85,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,4,plain_rotated,0,off,C,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,32,33,28,1.2
3d1c2d87c6fe,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,pediatrics,3,plain_rotated,0,off,C,Alibaba,1151,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,74,22,29.5,1.2
fe1abb34e951,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,neurology,1,plain_rotated,0,off,E,Google,1635,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,119,30,42.8,1.2
3d2613b92b6d,x-ai/grok-4.6,Grok 4.6,commercial,flagship,internal_medicine,3,plain_neutral,0,off,,xAI,1911,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,D,82,13,11.2,1.2
e1f824badddb,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,3,plain_rotated,0,off,C,Anthropic,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,130,12,10,1.2
2db4478fcc85,x-ai/grok-4.6,Grok 4.6,commercial,flagship,neurology,2,plain_neutral,0,off,,xAI,1025,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,C,96,15,25.8,1.2
148b29a0f623,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,surgery,4,plain_neutral,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,113,52,39.8,1.2
a751ebf4f5fd,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,surgery,2,plain_neutral,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,B,61,33,22.8,1.2
c9954474891a,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pharmacology,4,plain_rotated,0,off,E,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,E,154,53,46.2,1.2
95e10c82d87d,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,internal_medicine,3,plain_neutral,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,118,11,12,1.2
441f5e67b096,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,psychiatry,0,plain_rotated,0,off,D,Google,782,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,103,12,10,1.2
106eaf225c0b,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,obstetrics_gynecology,4,plain_neutral,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,C,81,18,17,1.2
3aa3050cc30f,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pharmacology,1,plain_neutral,0,off,,Anthropic,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,107,114,93,1.2
e654da88fbe0,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,internal_medicine,1,plain_rotated,0,off,C,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,C,71,56,50.2,1.2
d432c156e53e,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pathology,1,plain_rotated,0,off,C,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,79,20,16.8,1.2
0eab7ffbc4e6,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,obstetrics_gynecology,2,plain_rotated,0,off,D,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,D,107,30,34.8,1.2
c144af02f368,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,surgery,0,plain_rotated,0,off,E,Anthropic,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,5,E,137,59,30.5,1.2
53e4d6713c5a,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pharmacology,1,plain_neutral,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,61,83,74.8,1.2
afda723feb41,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,internal_medicine,1,plain_rotated,0,off,E,OpenAI,322,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,E,125,24,25.8,1.2
f9ff8cce9d1c,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pediatrics,0,plain_rotated,0,off,A,SiliconFlow,0,0.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,5,C,101,54,33,1.2
a85b3a402dab,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pediatrics,2,plain_rotated,0,off,A,Google,1179,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,121,92,84.5,1.2
75fdd75ee7b6,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pharmacology,3,plain_rotated,0,off,D,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,102,31,31.2,1.2
2f9d492e7d38,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,internal_medicine,3,plain_rotated,0,off,B,OpenAI,175,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,122,13,12,1.2
171cb439a265,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,surgery,3,plain_neutral,0,off,,Alibaba,842,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,87,50,35.5,1.2
bcf963c2d5bc,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,1,plain_neutral,0,off,,AtlasCloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,56,22,18.8,1.2
e98e757cda65,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,pediatrics,2,plain_rotated,0,off,B,Alibaba,671,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,B,123,95,66.8,1.2
f086f4ccdee9,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pathology,3,plain_neutral,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,A,139,72,60.8,1.2
d31596f5bd5f,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,psychiatry,4,plain_rotated,0,off,E,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,D,114,14,21.5,1.2
aa75fa055bee,x-ai/grok-4.6,Grok 4.6,commercial,flagship,psychiatry,0,plain_rotated,0,off,C,xAI,1619,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,C,69,10,14.5,1.2
af80d24b5e9c,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,neurology,1,plain_rotated,0,off,B,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,76,68,63.2,1.2
914efdab5517,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,3,plain_rotated,0,off,B,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,64,23,20,1.2
da90605701a0,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,0,plain_rotated,0,off,D,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,D,67,10,10,1.2
12cfb499c1d6,x-ai/grok-4.6,Grok 4.6,commercial,flagship,neurology,4,plain_rotated,0,off,B,xAI,1029,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,86,19,17.2,1.2
86d690332bb5,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,internal_medicine,1,plain_neutral,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,D,45,87,45.8,1.2
